,Date,GLD,S&P500,NASDAQ,上证指数,深圳成指,创业板指数,恒生指数,美国债券
1731,2015-12-31,101.46,2043.94,5007.41,3539.18,12664.9,2714.05,21914.4,108.01
1732,2016-01-04,102.89,2012.66,4903.09,3296.26,11626.05,2491.24,21327.12,107.97
1733,2016-01-05,103.18,2016.71,4891.43,3287.71,11468.07,2416.73,21188.72,108.02
1734,2016-01-06,104.67,1990.26,4835.77,3361.84,11724.89,2468.37,20980.81,108.43
1735,2016-01-07,106.15,1943.09,4689.43,3125.0,10760.28,2256.52,20333.34,108.42
1736,2016-01-08,105.68,1922.03,4643.63,3186.41,10888.92,2248.99,20453.71,108.66
1737,2016-01-11,104.74,1923.67,4637.99,3016.7,10212.47,2106.36,19888.5,108.35
1738,2016-01-12,104.21,1938.68,4685.92,3022.86,10293.71,2147.53,19711.76,108.59
1739,2016-01-13,104.72,1890.28,4526.06,2949.6,9978.83,2059.78,19934.88,108.84
1740,2016-01-14,103.02,1921.84,4615.0,3007.65,10344.95,2175.01,19817.41,108.8
1741,2016-01-15,104.08,1880.33,4488.42,2900.97,9997.93,2112.9,19520.77,108.93
1742,2016-01-19,103.98,1881.33,4476.95,3007.74,10501.8,2241.7,19635.81,108.82
1743,2016-01-20,105.37,1859.33,4471.69,2976.69,10366.86,2204.65,18886.3,108.91
1744,2016-01-21,105.49,1868.99,4472.06,2880.48,9975.98,2112.4,18542.15,108.76
1745,2016-01-22,105,1906.9,4591.18,2916.56,10111.58,2149.59,19080.51,108.84
1746,2016-01-25,106.08,1877.08,4518.49,2938.51,10192.54,2158.82,19340.14,108.78
1747,2016-01-26,107.29,1903.63,4567.67,2749.79,9483.56,1994.05,18860.8,108.92
1748,2016-01-27,107.69,1882.95,4468.17,2735.56,9422.44,1997.46,19052.45,108.94
1749,2016-01-28,106.54,1893.36,4506.68,2655.66,9082.6,1906.46,19195.83,109.03
1750,2016-01-29,106.95,1940.24,4613.95,2737.6,9418.21,1994.06,19683.11,109.35
1751,2016-02-01,108.05,1939.38,4620.37,2688.85,9322.02,1992.69,19595.5,108.99
1752,2016-02-02,108.09,1903.03,4516.95,2749.57,9610.94,2075.29,19446.84,109.32
1753,2016-02-03,109.25,1912.53,4504.24,2739.25,9638.88,2090.51,18991.59,109.31
1754,2016-02-04,110.57,1915.45,4509.56,2781.02,9793.08,2126.64,19183.09,109.42
1755,2016-02-05,112.32,1880.05,4363.14,2763.49,9673.49,2096.99,19288.17,109.32
1756,2016-02-08,113.83,1853.44,4283.75,2763.49,9673.49,2096.99,19288.17,109.74
1757,2016-02-09,113.58,1852.21,4268.76,2763.49,9673.49,2096.99,19288.17,109.73
1758,2016-02-10,114.46,1851.86,4283.59,2763.49,9673.49,2096.99,19288.17,110
1759,2016-02-11,119.06,1829.08,4266.84,2763.49,9673.49,2096.99,18545.8,110.07
1760,2016-02-12,118.36,1864.78,4337.51,2763.49,9673.49,2096.99,18319.58,109.77
1761,2016-02-16,114.77,1895.58,4435.95,2836.57,10045.38,2201.93,19122.08,109.5
1762,2016-02-17,115.48,1926.83,4534.06,2867.34,10161.78,2215.34,18924.57,109.44
1763,2016-02-18,118.29,1917.83,4487.54,2862.89,10116.41,2190.91,19363.08,109.77
1764,2016-02-19,117.58,1917.78,4504.43,2860.02,10162.33,2211.01,19285.5,109.79
1765,2016-02-22,115.49,1945.5,4570.61,2927.18,10371.0,2245.56,19464.09,109.82
1766,2016-02-23,117.22,1921.27,4503.58,2903.33,10299.68,2218.12,19414.78,109.84
1767,2016-02-24,117.61,1929.8,4542.61,2928.9,10307.64,2203.74,19192.45,109.88
1768,2016-02-25,117.92,1951.7,4582.2,2741.25,9551.09,2037.14,18888.75,110.16
1769,2016-02-26,117.11,1948.05,4590.47,2767.21,9573.71,2014.92,19364.15,109.96
1770,2016-02-29,118.64,1932.23,4557.95,2687.98,9097.37,1880.15,19111.93,110.09
1771,2016-03-01,117.77,1978.35,4689.6,2733.17,9322.01,1934.92,19407.46,109.54
1772,2016-03-02,118.68,1986.45,4703.42,2849.68,9766.38,2017.6,20003.49,109.42
1773,2016-03-03,120.73,1993.4,4707.42,2859.76,9762.02,2007.08,19941.76,109.55
1774,2016-03-04,120.54,1999.99,4717.02,2874.15,9536.72,1907.04,20176.7,109.38
1775,2016-03-07,121.14,2001.76,4708.25,2897.34,9703.84,1953.33,20159.72,109.35
1776,2016-03-08,120.58,1979.26,4648.82,2901.39,9732.74,2002.19,20011.58,109.62
1777,2016-03-09,119.58,1989.27,4674.38,2862.56,9523.15,1970.81,19996.26,109.57
1778,2016-03-10,121.5,1989.57,4662.16,2804.73,9390.36,1936.97,19984.42,109.62
1779,2016-03-11,119.41,2022.19,4748.47,2810.31,9363.42,1934.87,20199.6,109.42
1780,2016-03-14,117.87,2019.64,4750.28,2859.5,9665.14,2023.13,20435.34,109.48
1781,2016-03-15,117.96,2015.93,4728.67,2864.37,9574.2,1996.92,20288.77,109.38
1782,2016-03-16,120.59,2027.22,4763.97,2870.43,9469.04,1977.54,20257.7,109.85
1783,2016-03-17,120.13,2040.59,4774.98,2904.83,9791.86,2087.29,20503.81,110.08
1784,2016-03-18,119.8,2049.58,4795.65,2955.15,10126.6,2177.87,20671.63,110.17
1785,2016-03-21,118.96,2051.6,4808.87,3018.8,10394.15,2227.03,20684.15,109.93
1786,2016-03-22,119.31,2049.8,4821.66,2999.36,10344.09,2221.7,20666.75,109.86
1787,2016-03-23,116.61,2036.71,4768.86,3009.96,10442.39,2259.11,20615.23,110.1
1788,2016-03-24,116.33,2035.94,4773.51,2960.97,10283.69,2219.77,20345.61,110.11
1789,2016-03-28,116.6,2037.05,4766.79,2957.82,10276.85,2199.69,20345.61,110.19
1790,2016-03-29,118.76,2055.01,4846.62,2919.83,10094.72,2152.55,20366.3,110.52
1791,2016-03-30,117.1,2063.95,4869.29,3000.65,10445.7,2248.78,20803.39,110.48
1792,2016-03-31,117.64,2059.74,4869.85,3003.92,10455.38,2238.29,20776.7,110.83
1793,2016-04-01,116.93,2072.78,4914.54,3009.53,10379.66,2205.37,20498.92,110.51
1794,2016-04-04,116.15,2066.13,4891.8,3009.53,10379.66,2205.37,20498.92,110.62
1795,2016-04-05,117.66,2045.17,4843.93,3053.07,10640.28,2279.52,20177.0,110.77
1796,2016-04-06,116.94,2066.66,4920.72,3050.59,10683.87,2297.04,20206.67,110.75
1797,2016-04-07,118.61,2041.91,4848.37,3008.42,10504.89,2248.68,20266.05,110.99
1798,2016-04-08,118.43,2047.6,4850.69,2984.96,10413.55,2229.93,20370.4,110.88
1799,2016-04-11,120.03,2041.99,4833.4,3033.96,10609.6,2283.14,20440.81,110.96
1800,2016-04-12,120.05,2061.72,4872.09,3023.65,10533.42,2264.02,20504.44,110.78
1801,2016-04-13,118.77,2082.42,4947.42,3066.64,10684.93,2294.01,21158.71,110.83
1802,2016-04-14,117.11,2082.78,4945.89,3082.36,10771.62,2324.39,21337.81,110.64
1803,2016-04-15,117.92,2080.73,4938.22,3078.12,10733.64,2309.68,21316.47,110.95
1804,2016-04-18,117.74,2094.34,4960.02,3033.66,10568.94,2265.59,21161.5,110.94
1805,2016-04-19,119.58,2100.8,4940.33,3042.82,10602.47,2272.52,21436.21,110.93
1806,2016-04-20,118.97,2102.4,4948.13,2972.58,10164.75,2145.24,21236.31,110.66
1807,2016-04-21,119.42,2091.48,4945.89,2952.89,10058.81,2110.16,21622.25,110.51
1808,2016-04-22,117.89,2091.58,4906.23,2959.24,10151.77,2136.92,21467.04,110.52
1809,2016-04-25,118.23,2087.79,4895.79,2946.67,10106.8,2126.83,21304.44,110.4
1810,2016-04-26,118.7,2091.7,4888.28,2964.7,10209.91,2155.7,21407.27,110.35
1811,2016-04-27,119.04,2095.15,4863.14,2953.67,10174.17,2146.61,21361.6,110.68
1812,2016-04-28,121.29,2075.81,4805.29,2945.59,10149.92,2155.23,21388.03,110.9
1813,2016-04-29,123.65,2065.3,4775.36,2938.32,10141.55,2138.74,21067.05,110.89
1814,2016-05-02,123.24,2081.43,4817.59,2938.32,10141.55,2138.74,21067.05,110.61
1815,2016-05-03,122.96,2063.37,4763.22,2992.64,10441.93,2217.23,20676.94,110.81
1816,2016-05-04,122.21,2051.12,4725.64,2991.27,10422.81,2211.02,20525.83,110.86
1817,2016-05-05,122.07,2050.63,4717.09,2997.84,10474.02,2224.1,20449.82,111.14
1818,2016-05-06,123.18,2057.14,4736.15,2913.25,10100.55,2129.19,20109.87,110.97
1819,2016-05-09,120.65,2058.69,4750.21,2832.11,9790.49,2053.6,20156.81,111.04
1820,2016-05-10,120.98,2084.39,4809.88,2832.59,9793.22,2054.22,20242.68,111.09
1821,2016-05-11,122.12,2064.46,4760.69,2837.04,9781.16,2034.93,20055.29,111.09
1822,2016-05-12,121.16,2064.11,4737.33,2835.86,9796.59,2034.56,19915.46,110.99
1823,2016-05-13,121.71,2046.61,4717.68,2827.11,9759.28,2025.22,19719.29,111.2
1824,2016-05-16,121.8,2066.66,4775.46,2850.86,9910.09,2057.86,19883.95,111.01
1825,2016-05-17,122.22,2047.21,4715.73,2843.68,9908.8,2081.44,20118.8,110.86
1826,2016-05-18,120.1,2047.63,4739.12,2807.51,9694.79,2020.48,19826.41,110.4
1827,2016-05-19,119.87,2040.04,4712.53,2806.91,9733.75,2037.4,19694.33,110.47
1828,2016-05-20,119.71,2052.32,4769.56,2825.48,9816.76,2065.3,19852.2,110.54
1829,2016-05-23,119.37,2048.04,4765.78,2843.65,9918.17,2098.23,19809.03,110.52
1830,2016-05-24,117.3,2076.06,4861.06,2821.67,9821.71,2075.51,19830.43,110.46
1831,2016-05-25,116.98,2090.54,4894.89,2815.09,9784.61,2067.25,20368.05,110.48
1832,2016-05-26,116.58,2090.1,4901.77,2822.44,9826.15,2086.01,20397.11,110.65
1833,2016-05-27,115.62,2099.06,4933.51,2821.05,9813.64,2069.89,20576.77,110.63
1834,2016-05-31,116.06,2096.96,4948.06,2916.62,10159.94,2159.8,20815.09,110.7
1835,2016-06-01,115.94,2099.33,4952.25,2913.51,10209.15,2168.82,20760.98,110.42
1836,2016-06-02,115.67,2105.26,4971.36,2925.23,10274.04,2188.56,20859.22,110.7
1837,2016-06-03,118.88,2099.13,4942.52,2938.68,10344.92,2204.97,20947.24,111.3
1838,2016-06-06,118.92,2109.41,4968.71,2934.1,10363.09,2199.3,21030.22,111.15
1839,2016-06-07,118.82,2112.13,4961.75,2936.04,10347.85,2196.73,21328.24,111.25
1840,2016-06-08,120.58,2119.12,4974.64,2927.16,10316.83,2186.54,21297.88,111.29
1841,2016-06-09,121.25,2115.48,4958.62,2927.16,10316.83,2186.54,21297.88,111.37
1842,2016-06-10,121.74,2096.07,4894.55,2927.16,10316.83,2186.54,21042.64,111.52
1843,2016-06-13,122.64,2079.06,4848.44,2833.07,9862.59,2054.71,20512.99,111.61
1844,2016-06-14,122.77,2075.32,4843.55,2842.19,9895.16,2058.31,20387.53,111.56
1845,2016-06-15,123.68,2071.5,4834.93,2887.21,10173.86,2128.8,20467.52,111.8
1846,2016-06-16,122.38,2077.99,4844.91,2872.82,10115.13,2101.42,20038.42,111.87
1847,2016-06-17,123.95,2071.22,4800.34,2885.11,10182.54,2122.89,20169.98,111.79
1848,2016-06-20,123.21,2083.25,4837.21,2888.81,10221.86,2119.63,20510.2,111.48
1849,2016-06-21,120.84,2088.9,4843.76,2878.56,10131.87,2092.0,20668.44,111.4
1850,2016-06-22,120.9,2085.45,4833.32,2905.55,10297.99,2144.82,20795.12,111.47
1851,2016-06-23,120.11,2113.32,4910.04,2891.96,10255.28,2137.49,20868.34,111.28
1852,2016-06-24,126.01,2037.41,4707.98,2854.29,10147.72,2127.36,20259.13,111.86
1853,2016-06-27,126.68,2000.54,4594.44,2895.7,10377.57,2191.81,20227.3,112.33
1854,2016-06-28,125.32,2036.09,4691.87,2912.56,10463.45,2216.71,20172.46,112.47
1855,2016-06-29,125.84,2070.77,4779.24,2931.59,10460.97,2209.79,20436.12,112.39
1856,2016-06-30,126.47,2098.86,4842.67,2929.61,10489.99,2227.79,20436.12,112.61
1857,2016-07-01,128.41,2102.95,4862.57,2932.48,10458.43,2211.18,20436.12,112.65
1858,2016-07-05,129.47,2088.55,4822.9,3006.39,10602.77,2246.02,20750.72,112.95
1859,2016-07-06,130.23,2099.73,4859.16,3017.29,10641.65,2241.56,20495.29,113.16
1860,2016-07-07,129.74,2097.9,4876.81,3016.85,10620.58,2233.92,20706.92,113.08
1861,2016-07-08,130.52,2129.9,4956.76,2988.09,10611.8,2239.0,20564.17,113.25
1862,2016-07-11,129.29,2137.16,4988.64,2994.92,10594.82,2218.59,20880.5,112.95
1863,2016-07-12,127.15,2152.14,5022.82,3049.38,10757.85,2247.35,21224.74,112.61
1864,2016-07-13,128.32,2152.43,5005.73,3060.69,10853.56,2285.37,21322.37,112.77
1865,2016-07-14,127.33,2163.75,5034.06,3054.02,10854.14,2293.08,21561.06,112.67
1866,2016-07-15,126.84,2161.74,5029.59,3054.3,10823.21,2263.78,21659.25,112.26
1867,2016-07-18,127.04,2166.89,5055.78,3043.56,10762.0,2249.87,21803.18,112.32
1868,2016-07-19,127.21,2163.78,5036.37,3036.6,10778.25,2273.72,21673.2,112.51
1869,2016-07-20,125.39,2173.02,5089.93,3027.9,10759.86,2268.53,21882.48,112.41
1870,2016-07-21,127.3,2165.17,5073.9,3039.01,10787.21,2265.13,22000.49,112.51
1871,2016-07-22,126.35,2175.03,5100.16,3012.82,10709.07,2250.0,21964.27,112.53
1872,2016-07-25,125.47,2168.48,5097.63,3015.83,10718.36,2245.89,21993.44,112.4
1873,2016-07-26,126,2169.18,5110.05,3050.17,10852.21,2279.55,22129.73,112.4
1874,2016-07-27,128.03,2166.58,5139.81,2992.0,10405.85,2155.39,22218.99,112.73
1875,2016-07-28,127.66,2170.06,5154.98,2994.32,10396.3,2139.74,22174.34,112.72
1876,2016-07-29,128.98,2173.6,5162.13,2979.34,10329.44,2122.41,21891.37,113.02
1877,2016-08-01,129.22,2170.84,5184.2,2953.39,10185.48,2099.18,22129.14,112.55
1878,2016-08-02,130.27,2157.03,5137.73,2971.28,10250.55,2113.21,22129.14,112.22
1879,2016-08-03,129.65,2163.79,5159.74,2978.46,10281.25,2108.31,21739.12,112.34
1880,2016-08-04,129.87,2164.25,5166.25,2982.43,10366.5,2129.65,21832.23,112.55
1881,2016-08-05,127.55,2182.87,5221.12,2976.7,10342.28,2109.06,22146.09,112.17
1882,2016-08-08,127.44,2180.89,5213.14,3004.28,10468.88,2130.59,22494.76,112.24
1883,2016-08-09,127.96,2181.74,5225.48,3025.68,10564.78,2154.51,22465.61,112.53
1884,2016-08-10,128.56,2175.49,5204.59,3018.75,10511.16,2137.0,22492.43,112.66
1885,2016-08-11,127.67,2185.79,5228.4,3002.64,10390.96,2103.4,22580.55,112.36
1886,2016-08-12,127.4,2184.05,5232.9,3050.67,10528.1,2123.84,22766.91,112.63
1887,2016-08-15,127.84,2190.15,5262.02,3125.2,10822.11,2193.21,22932.51,112.43
1888,2016-08-16,128.47,2178.15,5227.11,3110.04,10882.95,2201.1,22910.84,112.36
1889,2016-08-17,128.5,2182.22,5228.66,3109.55,10890.69,2208.2,22799.78,112.57
1890,2016-08-18,129.11,2187.02,5240.15,3104.11,10879.2,2201.59,23023.16,112.73
1891,2016-08-19,127.97,2183.87,5238.38,3108.1,10872.71,2204.56,22937.22,112.48
1892,2016-08-22,127.78,2183.87,5244.6,3084.81,10731.4,2167.4,22997.91,112.65
1893,2016-08-23,127.76,2186.9,5260.08,3089.71,10750.29,2174.16,22998.93,112.68
1894,2016-08-24,126.34,2175.44,5217.69,3085.88,10760.44,2192.17,22820.78,112.64
1895,2016-08-25,126.23,2172.47,5212.2,3068.33,10679.15,2180.66,22826.87,112.52
1896,2016-08-26,126.05,2169.04,5218.92,3070.31,10693.75,2189.75,22909.54,112.34
1897,2016-08-29,126.3,2180.38,5232.33,3070.03,10724.4,2193.2,22821.34,112.65
1898,2016-08-30,125.03,2176.12,5222.99,3074.68,10729.12,2195.53,23016.11,112.59
1899,2016-08-31,124.78,2170.95,5213.22,3085.49,10757.88,2191.76,22976.88,112.57
1900,2016-09-01,125.29,2170.86,5227.21,3063.31,10669.51,2181.33,23162.34,112.46
1901,2016-09-02,126.57,2179.98,5249.9,3067.35,10640.42,2170.86,23266.7,112.31
1902,2016-09-06,128.71,2186.48,5275.91,3090.71,10861.5,2222.84,23787.68,112.55
1903,2016-09-07,128.27,2186.16,5283.93,3091.93,10838.71,2212.05,23741.81,112.61
1904,2016-09-08,127.59,2181.3,5259.48,3095.95,10851.19,2223.47,23919.34,112.22
1905,2016-09-09,126.75,2127.81,5125.91,3078.85,10762.79,2202.97,24099.7,111.73
1906,2016-09-12,126.59,2127.81,5211.89,3021.98,10461.58,2145.56,23290.6,111.82
1907,2016-09-13,125.75,2127.02,5155.26,3023.51,10514.58,2145.87,23215.76,111.51
1908,2016-09-14,126.18,2125.77,5173.77,3002.85,10454.24,2144.56,23190.64,111.65
1909,2016-09-15,125.37,2125.77,5249.69,3002.85,10454.24,2144.56,23335.59,111.72
1910,2016-09-16,125.06,2139.16,5244.57,3002.85,10454.24,2144.56,23335.59,111.8
1911,2016-09-19,125.32,2139.12,5235.03,3026.05,10557.25,2165.21,23550.45,111.71
1912,2016-09-20,125.44,2139.76,5241.35,3023.0,10544.53,2158.43,23530.86,111.75
1913,2016-09-21,127.27,2139.76,5295.18,3025.87,10583.4,2162.13,23669.9,112.03
1914,2016-09-22,127.57,2177.18,5339.52,3042.31,10662.21,2168.42,23759.8,112.26
1915,2016-09-23,127.65,2164.69,5305.75,3033.9,10609.7,2156.51,23686.48,112.23
1916,2016-09-26,127.55,2146.1,5257.49,2980.43,10392.7,2122.9,23317.92,112.37
1917,2016-09-27,126.62,2159.93,5305.71,2998.17,10476.97,2140.8,23571.9,112.51
1918,2016-09-28,126.22,2159.93,5318.55,2987.86,10467.16,2139.63,23619.65,112.54
1919,2016-09-29,126.07,2151.13,5269.15,2998.48,10512.25,2146.18,23739.47,112.54
1920,2016-09-30,125.64,2168.27,5312.0,3004.7,10567.58,2149.9,23297.15,112.42
1921,2016-10-03,125.32,2168.27,5300.87,3004.7,10567.58,2149.9,23584.43,112.09
1922,2016-10-04,120.97,2168.27,5289.66,3004.7,10567.58,2149.9,23689.44,111.71
1923,2016-10-05,120.78,2168.27,5316.02,3004.7,10567.58,2149.9,23788.31,111.56
1924,2016-10-06,119.66,2168.27,5306.85,3004.7,10567.58,2149.9,23952.5,111.56
1925,2016-10-07,119.74,2153.74,5292.4,3004.7,10567.58,2149.9,23851.82,111.58
1926,2016-10-10,120.16,2163.66,5328.67,3048.14,10741.69,2208.47,23851.82,111.53
1927,2016-10-11,119.55,2136.73,5246.79,3065.25,10782.31,2210.86,23549.52,111.36
1928,2016-10-12,119.74,2139.18,5239.02,3058.5,10788.59,2209.69,23407.05,111.4
1929,2016-10-13,120.03,2132.55,5213.33,3061.35,10787.49,2208.57,23031.3,111.56
1930,2016-10-14,119.36,2132.98,5214.16,3063.81,10759.68,2194.23,23233.31,111.37
1931,2016-10-17,119.68,2126.5,5199.82,3041.17,10651.5,2167.86,23037.54,111.56
1932,2016-10-18,120.42,2139.6,5243.84,3083.88,10797.02,2198.14,23394.39,111.74
1933,2016-10-19,121.11,2144.29,5246.41,3084.72,10757.92,2184.91,23304.97,111.8
1934,2016-10-20,120.74,2141.34,5241.83,3084.46,10784.33,2193.26,23374.4,111.76
1935,2016-10-21,120.83,2141.34,5257.4,3090.94,10748.9,2181.0,23374.4,111.83
1936,2016-10-24,120.56,2151.33,5309.83,3128.25,10842.64,2200.8,23604.08,111.66
1937,2016-10-25,121.47,2151.33,5283.4,3131.94,10871.5,2200.21,23565.11,111.66
1938,2016-10-26,120.79,2139.43,5250.27,3116.31,10817.51,2184.49,23325.43,111.44
1939,2016-10-27,121.01,2133.04,5215.97,3112.35,10788.97,2182.48,23132.35,111.16
1940,2016-10-28,121.58,2133.04,5190.1,3104.27,10711.04,2165.43,22954.81,111.16
1941,2016-10-31,121.94,2133.04,5189.14,3100.49,10704.3,2159.76,22934.54,111.3
1942,2016-11-01,122.73,2111.72,5153.58,3122.44,10796.14,2176.45,23147.07,111.03
1943,2016-11-02,123.64,2111.72,5105.57,3102.73,10692.65,2146.4,22810.5,111.16
1944,2016-11-03,124.3,2088.66,5058.41,3128.94,10743.96,2153.18,22683.51,111.01
1945,2016-11-04,124.39,2085.18,5046.37,3125.32,10702.57,2145.23,22642.62,111.24
1946,2016-11-07,122.15,2085.18,5166.17,3133.33,10695.18,2130.3,22801.4,111.11
1947,2016-11-08,121.64,2085.18,5193.49,3147.89,10763.13,2150.3,22909.47,110.93
1948,2016-11-09,121.56,2163.26,5251.07,3128.37,10697.1,2123.84,22415.19,109.9
1949,2016-11-10,119.75,2167.48,5208.8,3171.28,10821.66,2143.32,22839.11,109.45
1950,2016-11-11,117.1,2167.48,5237.11,3196.04,10878.13,2147.11,22531.09,109.25
1951,2016-11-14,116.11,2164.2,5218.4,3210.37,10907.52,2161.69,22222.22,108.81
1952,2016-11-15,117.12,2180.39,5275.62,3206.99,10958.09,2179.3,22323.91,108.89
1953,2016-11-16,116.77,2176.94,5294.58,3205.06,10968.08,2182.47,22280.53,109.13
1954,2016-11-17,116.17,2187.12,5333.97,3208.45,10945.42,2163.04,22262.88,108.72
1955,2016-11-18,115.15,2181.9,5321.51,3192.86,10889.1,2157.96,22344.21,108.37
1956,2016-11-21,115.58,2198.18,5368.86,3218.15,10899.91,2152.6,22400.97,108.46
1957,2016-11-22,115.54,2198.18,5386.35,3248.35,10985.59,2177.65,22678.07,108.56
1958,2016-11-23,113.25,2204.72,5380.68,3241.14,10973.79,2165.71,22676.69,108.18
1959,2016-11-25,112.61,2213.35,5398.92,3261.94,11036.52,2167.53,22723.45,108.17
1960,2016-11-28,113.8,2201.72,5368.81,3277.0,11068.86,2166.04,22830.57,108.55
1961,2016-11-29,113.27,2204.66,5379.92,3282.92,11034.69,2160.35,22737.07,108.67
1962,2016-11-30,111.75,2198.81,5323.68,3250.03,11012.18,2183.05,22789.77,108.24
1963,2016-12-01,111.54,2191.08,5251.11,3273.31,11088.15,2181.93,22878.23,107.68
1964,2016-12-02,112.14,2191.95,5255.65,3243.84,10912.62,2143.45,22564.82,108.02
1965,2016-12-05,111.54,2204.71,5308.89,3204.71,10784.32,2143.88,22505.55,108.11
1966,2016-12-06,111.43,2212.23,5333.0,3199.65,10779.76,2122.26,22675.15,108.09
1967,2016-12-07,111.83,2241.35,5393.76,3222.24,10855.71,2134.99,22800.92,108.37
1968,2016-12-08,111.57,2246.19,5417.36,3215.37,10812.29,2114.71,22861.84,108.17
1969,2016-12-09,110.4,2259.53,5444.5,3232.88,10789.61,2099.89,22760.98,107.84
1970,2016-12-12,110.82,2256.96,5412.54,3152.97,10302.84,1984.39,22433.02,107.74
1971,2016-12-13,110.45,2271.72,5463.83,3155.04,10332.27,1985.04,22446.7,107.88
1972,2016-12-14,108.83,2253.28,5436.67,3140.53,10232.81,1963.08,22456.62,107.29
1973,2016-12-15,107.34,2262.03,5456.85,3117.68,10256.1,1975.85,22059.4,107.16
1974,2016-12-16,108.05,2258.07,5437.16,3122.98,10334.75,1998.11,22020.75,107.23
1975,2016-12-19,108.59,2262.53,5457.44,3118.08,10283.15,1980.41,21832.68,107.51
1976,2016-12-20,107.79,2270.76,5483.94,3102.88,10245.32,1982.3,21729.06,107.41
1977,2016-12-21,107.85,2265.18,5471.43,3137.43,10313.56,1991.7,21809.8,107.64
1978,2016-12-22,107.59,2260.96,5447.42,3139.56,10306.91,1986.27,21636.2,107.39
1979,2016-12-23,107.93,2263.79,5462.69,3110.15,10199.85,1964.54,21574.76,107.42
1980,2016-12-27,108.56,2268.88,5487.44,3114.66,10230.56,1968.62,21574.76,107.34
1981,2016-12-28,108.86,2249.92,5438.56,3102.24,10187.15,1957.15,21754.74,107.51
1982,2016-12-29,110.29,2249.26,5432.09,3096.1,10159.44,1959.24,21790.91,107.84
1983,2016-12-30,109.61,2238.83,5383.12,3103.64,10177.13,1962.06,22002.77,108.06
